solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url
1635721458409799680,Gaia DR2 3206951959944476160,3206951959944476160,1685328733,2015.5,78.01451726205558,0.02363797405359975,-8.26787210021571,0.02217466528318098,0.674135029996496,0.02973131353494254,22.674244,2.454842733353261,0.04830239358079326,-1.462915157754997,0.04399220674882563,-0.100895874,-0.047507796,-0.4529019,0.29982615,-0.12568015,0.32728395,-0.67345417,0.21262604,0.25377813,-0.162327,368,0,368,0,-3.0030086,287.37802,0.0,0.0,31,false,21.544706,1.6061310983788146,0.0055345557404576015,-0.03376286,41,15,0.05826251,0,43,false,371,17533.578762593635,5.230286606124166,3352.317,15.07869,40,9362.638727513806,12.539222705585765,746.6682,15.422893,38,12034.34359252471,13.364433322443626,900.4754,14.5608635,1.2203431,0,0.8620291,0.344203,0.5178261,,,0,,,,NOT_AVAILABLE,209.0068493459072,-25.82512027593553,76.10875323037055,-31.13100229222282,100001,5500.0,5343.314,5745.0,0.4315,0.23,0.539,0.2113,0.122,0.257,200111,1.3747022,1.2599518,1.4565072,1.557983,1.3908964,1.7250696,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951959944476160,,0.02107079335491812,1635721458409799680,Gaia DR2 3206951959944476160,3206951959944476160,1685328733,2015.5,78.01451726205558,0.02363797405359975,-8.26787210021571,0.02217466528318098,0.674135029996496,0.02973131353494254,22.674244,2.454842733353261,0.04830239358079326,-1.462915157754997,0.04399220674882563,-0.100895874,-0.047507796,-0.4529019,0.29982615,-0.12568015,0.32728395,-0.67345417,0.21262604,0.25377813,-0.162327,368,0,368,0,-3.0030086,287.37802,0.0,0.0,31,false,21.544706,1.6061310983788146,0.0055345557404576015,-0.03376286,41,15,0.05826251,0,43,false,371,17533.578762593635,5.230286606124166,3352.317,15.07869,40,9362.638727513806,12.539222705585765,746.6682,15.422893,38,12034.34359252471,13.364433322443626,900.4754,14.5608635,1.2203431,0,0.8620291,0.344203,0.5178261,,,0,,,,NOT_AVAILABLE,209.0068493459072,-25.82512027593553,76.10875323037055,-31.13100229222282,100001,5500.0,5343.314,5745.0,0.4315,0.23,0.539,0.2113,0.122,0.257,200111,1.3747022,1.2599518,1.4565072,1.557983,1.3908964,1.7250696,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951959944476160,
1635721458409799680,Gaia DR2 3206951886931444352,3206951886931444352,380727892,2015.5,78.02579874172896,0.24485195214974695,-8.277895046661854,0.23568250631243032,1.401332138700978,0.3155243305266397,4.441281,2.180662526654627,0.4996960594677151,-3.619154550888972,0.4826678669652571,-0.10866314,-0.07727186,-0.41595626,0.31380278,-0.19775432,0.34457687,-0.6633749,0.17087479,0.3139566,-0.16502121,345,0,345,0,2.6616387,413.47702,0.5979547524324952,0.911018691066338,31,false,0.18452439,1.2211427778550634,0.05950164495890564,-0.020847619,39,15,0.5094682,0,42,false,357,354.7868755619258,0.9368459339930338,378.70355,19.313446,32,103.62530720793634,4.959381004100542,20.894806,20.312723,32,424.4935167817995,6.9748128504480285,60.86092,18.192242,1.4885523,0,2.1204815,0.9992771,1.1212044,,,0,,,,NOT_AVAILABLE,209.0223160545888,-25.81952880285636,76.12060595059127,-31.142055408683785,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951886931444352,,0.021278777318286566,1635721458409799680,Gaia DR2 3206951886931444352,3206951886931444352,380727892,2015.5,78.02579874172896,0.24485195214974695,-8.277895046661854,0.23568250631243032,1.401332138700978,0.3155243305266397,4.441281,2.180662526654627,0.4996960594677151,-3.619154550888972,0.4826678669652571,-0.10866314,-0.07727186,-0.41595626,0.31380278,-0.19775432,0.34457687,-0.6633749,0.17087479,0.3139566,-0.16502121,345,0,345,0,2.6616387,413.47702,0.5979547524324952,0.911018691066338,31,false,0.18452439,1.2211427778550634,0.05950164495890564,-0.020847619,39,15,0.5094682,0,42,false,357,354.7868755619258,0.9368459339930338,378.70355,19.313446,32,103.62530720793634,4.959381004100542,20.894806,20.312723,32,424.4935167817995,6.9748128504480285,60.86092,18.192242,1.4885523,0,2.1204815,0.9992771,1.1212044,,,0,,,,NOT_AVAILABLE,209.0223160545888,-25.81952880285636,76.12060595059127,-31.142055408683785,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951886931444352,
1635721458409799680,Gaia DR2 3206952063020066432,3206952063020066432,657050791,2015.5,78.05553702071927,0.5118461734999649,-8.252038952097777,0.4927098546192819,-0.1575939215552541,0.6567412956310772,-0.23996347,2.950792360942989,1.0459096634438991,2.9600605724640934,1.0108168218004945,-0.16718425,-0.018289072,-0.42927638,0.37292865,-0.17880176,0.38316903,-0.6521228,0.14347874,0.2875187,-0.20600855,362,0,360,2,4.39611,484.67325,2.3484547368392015,3.9711731747353034,31,false,0.039995555,1.6285642152408637,0.12367172379939824,-0.028545698,41,15,1.08549,0,43,false,377,159.4323512169385,0.7843169203223738,203.27542,20.181925,32,72.38376069693193,7.9588440553944055,9.094758,20.702286,38,207.25367379061046,7.518051589979185,27.567472,18.970665,1.7539567,0,1.7316208,0.52036095,1.2112598,,,0,,,,NOT_AVAILABLE,209.01098236027218,-25.781706736199965,76.1577353382494,-31.119153322452906,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206952063020066432,,0.022784919691009667,1635721458409799680,Gaia DR2 3206952063020066432,3206952063020066432,657050791,2015.5,78.05553702071927,0.5118461734999649,-8.252038952097777,0.4927098546192819,-0.1575939215552541,0.6567412956310772,-0.23996347,2.950792360942989,1.0459096634438991,2.9600605724640934,1.0108168218004945,-0.16718425,-0.018289072,-0.42927638,0.37292865,-0.17880176,0.38316903,-0.6521228,0.14347874,0.2875187,-0.20600855,362,0,360,2,4.39611,484.67325,2.3484547368392015,3.9711731747353034,31,false,0.039995555,1.6285642152408637,0.12367172379939824,-0.028545698,41,15,1.08549,0,43,false,377,159.4323512169385,0.7843169203223738,203.27542,20.181925,32,72.38376069693193,7.9588440553944055,9.094758,20.702286,38,207.25367379061046,7.518051589979185,27.567472,18.970665,1.7539567,0,1.7316208,0.52036095,1.2112598,,,0,,,,NOT_AVAILABLE,209.01098236027218,-25.781706736199965,76.1577353382494,-31.119153322452906,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206952063020066432,
1635721458409799680,Gaia DR2 3206951955647168768,3206951955647168768,1150238197,2015.5,78.01238880114695,0.23749733699329467,-8.269868576586887,0.2261136375668897,0.24233983387274594,0.29250736060258103,0.8284914,3.933847388184422,0.48667841534719497,0.13368591673519015,0.46880755425417187,-0.1968255,-0.03487182,-0.44035617,0.38206607,-0.1369797,0.39933166,-0.6846273,0.13028264,0.2521179,-0.22709043,346,0,342,4,0.46929958,348.64877,0.0,0.0,31,false,0.20918594,1.3968057482355187,0.056890136425484183,-0.07083694,39,15,0.5106705,0,41,false,344,365.53064384616806,1.0869802505765962,336.28085,19.281055,35,198.56646176973967,10.324218863621315,19.233074,19.606623,35,314.5458136299581,9.9172233134152,31.717125,18.51771,1.4037462,0,1.088913,0.32556725,0.7633457,,,0,,,,NOT_AVAILABLE,209.00780612068388,-25.827891715484924,76.10607888788319,-31.132786165610202,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951955647168768,,0.023881334304158876,1635721458409799680,Gaia DR2 3206951955647168768,3206951955647168768,1150238197,2015.5,78.01238880114695,0.23749733699329467,-8.269868576586887,0.2261136375668897,0.24233983387274594,0.29250736060258103,0.8284914,3.933847388184422,0.48667841534719497,0.13368591673519015,0.46880755425417187,-0.1968255,-0.03487182,-0.44035617,0.38206607,-0.1369797,0.39933166,-0.6846273,0.13028264,0.2521179,-0.22709043,346,0,342,4,0.46929958,348.64877,0.0,0.0,31,false,0.20918594,1.3968057482355187,0.056890136425484183,-0.07083694,39,15,0.5106705,0,41,false,344,365.53064384616806,1.0869802505765962,336.28085,19.281055,35,198.56646176973967,10.324218863621315,19.233074,19.606623,35,314.5458136299581,9.9172233134152,31.717125,18.51771,1.4037462,0,1.088913,0.32556725,0.7633457,,,0,,,,NOT_AVAILABLE,209.00780612068388,-25.827891715484924,76.10607888788319,-31.132786165610202,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951955647168768,
1635721458409799680,Gaia DR2 3206955086677040640,3206955086677040640,1367102649,2015.5,78.04463296065586,4.2639065995627785,-8.234342958204039,3.234810245652603,,,,,,,,-0.36610183,,,,,,,,,,67,0,66,1,4.422585,122.98178,7.26454190258858,5.013647039341131,3,false,0.0077778394,,,-0.047928073,8,7,11.448623,0,8,false,69,66.18531147378144,1.6744015703152644,39.52774,21.136461,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,208.98805744379806,-25.783572016519813,76.14717790634752,-31.100501291746273,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206955086677040640,,0.026138452971268055,1635721458409799680,Gaia DR2 3206955086677040640,3206955086677040640,1367102649,2015.5,78.04463296065586,4.2639065995627785,-8.234342958204039,3.234810245652603,,,,,,,,-0.36610183,,,,,,,,,,67,0,66,1,4.422585,122.98178,7.26454190258858,5.013647039341131,3,false,0.0077778394,,,-0.047928073,8,7,11.448623,0,8,false,69,66.18531147378144,1.6744015703152644,39.52774,21.136461,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,208.98805744379806,-25.783572016519813,76.14717790634752,-31.100501291746273,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206955086677040640,
1635721458409799680,Gaia DR2 3206951715128990464,3206951715128990464,1571781887,2015.5,78.04567273387727,0.5681179160877654,-8.281241282749557,0.5448820113387833,-0.3041183639550237,0.7103333499278703,-0.4281347,6.127503523030857,1.1684172046509689,-7.960170466441261,1.1550914944646564,-0.055127148,0.034964297,-0.38721433,0.30240166,-0.06843466,0.3070207,-0.6279522,0.12637615,0.22104411,-0.097374156,317,0,317,0,1.3759309,346.93228,0.0,0.0,31,false,0.036371324,1.4047895794692165,0.15652234041497523,0.026035411,39,15,1.1614429,0,41,false,336,118.17688339800962,0.7348751175491778,160.8122,20.507034,25,76.76135046344844,6.712024591879358,11.436393,20.63853,27,114.10305032359929,8.870911624779339,12.862607,19.618677,1.6150739,0,1.0198536,0.13149643,0.88835716,,,0,,,,NOT_AVAILABLE,209.0352958485563,-25.803359474849874,76.14310129377373,-31.147280913725503,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951715128990464,,0.026308448120512386,1635721458409799680,Gaia DR2 3206951715128990464,3206951715128990464,1571781887,2015.5,78.04567273387727,0.5681179160877654,-8.281241282749557,0.5448820113387833,-0.3041183639550237,0.7103333499278703,-0.4281347,6.127503523030857,1.1684172046509689,-7.960170466441261,1.1550914944646564,-0.055127148,0.034964297,-0.38721433,0.30240166,-0.06843466,0.3070207,-0.6279522,0.12637615,0.22104411,-0.097374156,317,0,317,0,1.3759309,346.93228,0.0,0.0,31,false,0.036371324,1.4047895794692165,0.15652234041497523,0.026035411,39,15,1.1614429,0,41,false,336,118.17688339800962,0.7348751175491778,160.8122,20.507034,25,76.76135046344844,6.712024591879358,11.436393,20.63853,27,114.10305032359929,8.870911624779339,12.862607,19.618677,1.6150739,0,1.0198536,0.13149643,0.88835716,,,0,,,,NOT_AVAILABLE,209.0352958485563,-25.803359474849874,76.14310129377373,-31.147280913725503,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951715128990464,
1635721458409799680,Gaia DR2 3206951719426304128,3206951719426304128,1257229509,2015.5,78.04627656921596,1.0838329144939851,-8.283283026386373,1.0507517819480063,2.734287109574805,1.2058156526443984,2.2675831,-0.005084822395663019,2.637264436732064,-3.031138650115063,2.4601352426945433,0.13124828,0.20577501,-0.11316399,0.24519761,-0.1029036,0.17615192,-0.46313366,-0.06465564,0.06891016,0.37943065,139,0,138,1,1.7915592,163.64478,1.7105722696222023,0.5851381718573349,31,false,0.021844892,0.7299698980410824,0.3165527743552322,0.010159047,16,11,2.6330442,0,19,false,159,84.44171515098404,1.036161132251343,81.494774,20.871973,13,53.981923700894065,7.630579984567723,7.0744195,21.020767,16,125.17742994282534,10.554048242405676,11.860608,19.518105,2.1216924,0,1.5026627,0.14879417,1.3538685,,,0,,,,NOT_AVAILABLE,209.03762377618256,-25.80372461958152,76.14356657864768,-31.149370698599604,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951719426304128,,0.02839685694093443,1635721458409799680,Gaia DR2 3206951719426304128,3206951719426304128,1257229509,2015.5,78.04627656921596,1.0838329144939851,-8.283283026386373,1.0507517819480063,2.734287109574805,1.2058156526443984,2.2675831,-0.005084822395663019,2.637264436732064,-3.031138650115063,2.4601352426945433,0.13124828,0.20577501,-0.11316399,0.24519761,-0.1029036,0.17615192,-0.46313366,-0.06465564,0.06891016,0.37943065,139,0,138,1,1.7915592,163.64478,1.7105722696222023,0.5851381718573349,31,false,0.021844892,0.7299698980410824,0.3165527743552322,0.010159047,16,11,2.6330442,0,19,false,159,84.44171515098404,1.036161132251343,81.494774,20.871973,13,53.981923700894065,7.630579984567723,7.0744195,21.020767,16,125.17742994282534,10.554048242405676,11.860608,19.518105,2.1216924,0,1.5026627,0.14879417,1.3538685,,,0,,,,NOT_AVAILABLE,209.03762377618256,-25.80372461958152,76.14356657864768,-31.149370698599604,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951719426304128,
1635721458409799680,Gaia DR2 3206953609209798400,3206953609209798400,830498356,2015.5,78.05166045433693,22.30487958302854,-8.23407237878106,16.13854763448359,,,,,,,,0.65008944,,,,,,,,,,39,0,38,1,-1.1462405,23.993254,0.0,0.0,3,false,0.020093927,,,0.17939027,5,3,25749.314,0,6,false,49,65.7135098549976,1.461504894289982,44.96291,21.14423,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,208.9911999785603,-25.77721289744918,76.15529321162623,-31.100901068119295,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206953609209798400,,0.03000677565958395,1635721458409799680,Gaia DR2 3206953609209798400,3206953609209798400,830498356,2015.5,78.05166045433693,22.30487958302854,-8.23407237878106,16.13854763448359,,,,,,,,0.65008944,,,,,,,,,,39,0,38,1,-1.1462405,23.993254,0.0,0.0,3,false,0.020093927,,,0.17939027,5,3,25749.314,0,6,false,49,65.7135098549976,1.461504894289982,44.96291,21.14423,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,208.9911999785603,-25.77721289744918,76.15529321162623,-31.100901068119295,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206953609209798400,
1635721458409799680,Gaia DR2 3206955017961186176,3206955017961186176,1322623875,2015.5,78.0067303033403,0.18691939344855996,-8.240336464180313,0.17360947759087966,0.18225934679648514,0.23346406220522126,0.7806741,6.787550849019743,0.3829851214352794,-0.06352665836305607,0.35162786296178333,-0.14576234,-0.050505362,-0.43232393,0.34827885,-0.1413323,0.37444633,-0.6579709,0.18906416,0.26853728,-0.20515724,365,0,364,1,4.7094574,499.72427,0.8430400746082413,3.989524550323512,31,false,0.3103776,1.5707271231750426,0.04254612053267529,-0.033147503,41,15,0.38918605,0,43,false,376,607.836665469715,1.145370012710817,530.69025,18.728899,32,231.68649056761294,4.952161717864218,46.78492,19.439137,35,586.8485884333,9.626972683131628,60.95879,17.840605,1.3466365,0,1.5985317,0.7102375,0.8882942,,,0,,,,NOT_AVAILABLE,208.9756233680961,-25.81987253280694,76.10289812737145,-31.102851418646257,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206955017961186176,,0.031653665900307916,1635721458409799680,Gaia DR2 3206955017961186176,3206955017961186176,1322623875,2015.5,78.0067303033403,0.18691939344855996,-8.240336464180313,0.17360947759087966,0.18225934679648514,0.23346406220522126,0.7806741,6.787550849019743,0.3829851214352794,-0.06352665836305607,0.35162786296178333,-0.14576234,-0.050505362,-0.43232393,0.34827885,-0.1413323,0.37444633,-0.6579709,0.18906416,0.26853728,-0.20515724,365,0,364,1,4.7094574,499.72427,0.8430400746082413,3.989524550323512,31,false,0.3103776,1.5707271231750426,0.04254612053267529,-0.033147503,41,15,0.38918605,0,43,false,376,607.836665469715,1.145370012710817,530.69025,18.728899,32,231.68649056761294,4.952161717864218,46.78492,19.439137,35,586.8485884333,9.626972683131628,60.95879,17.840605,1.3466365,0,1.5985317,0.7102375,0.8882942,,,0,,,,NOT_AVAILABLE,208.9756233680961,-25.81987253280694,76.10289812737145,-31.102851418646257,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206955017961186176,
1635721458409799680,Gaia DR2 3206951685062977280,3206951685062977280,872228312,2015.5,78.03803945430789,1.3412881652674604,-8.289366554937612,1.2162215470491302,1.266626905323385,1.591098209081592,0.7960709,-2.597933885539566,3.324260083984543,-0.4511934642321567,2.5683781109918535,-0.2034375,-0.09934239,-0.55729634,0.31483692,0.10069669,0.3520137,-0.660104,0.09629894,-0.08165584,-0.04698302,157,0,155,2,2.5959663,198.80032,1.6963511559575808,0.4377875611412353,31,false,0.017403208,1.6995977620716656,0.33040736955545047,-0.04165907,18,10,3.0873013,0,21,false,175,75.6722444063408,0.8291251032873451,91.267586,20.991024,15,63.912691092545685,13.153008295178294,4.859169,20.83742,14,95.6324882617228,8.019130907022538,11.925543,19.810406,2.1083713,0,1.0270138,-0.1536045,1.1806183,,,0,,,,NOT_AVAILABLE,209.03969065699903,-25.813724011444314,76.13340168044452,-31.154640972148833,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951685062977280,,0.03176013620076448,1635721458409799680,Gaia DR2 3206951685062977280,3206951685062977280,872228312,2015.5,78.03803945430789,1.3412881652674604,-8.289366554937612,1.2162215470491302,1.266626905323385,1.591098209081592,0.7960709,-2.597933885539566,3.324260083984543,-0.4511934642321567,2.5683781109918535,-0.2034375,-0.09934239,-0.55729634,0.31483692,0.10069669,0.3520137,-0.660104,0.09629894,-0.08165584,-0.04698302,157,0,155,2,2.5959663,198.80032,1.6963511559575808,0.4377875611412353,31,false,0.017403208,1.6995977620716656,0.33040736955545047,-0.04165907,18,10,3.0873013,0,21,false,175,75.6722444063408,0.8291251032873451,91.267586,20.991024,15,63.912691092545685,13.153008295178294,4.859169,20.83742,14,95.6324882617228,8.019130907022538,11.925543,19.810406,2.1083713,0,1.0270138,-0.1536045,1.1806183,,,0,,,,NOT_AVAILABLE,209.03969065699903,-25.813724011444314,76.13340168044452,-31.154640972148833,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951685062977280,
1635721458409799680,Gaia DR2 3206951852567957504,3206951852567957504,882710479,2015.5,78.0649565808662,1.4009121653688865,-8.264238299988556,1.4110561014403336,-0.261634984482461,1.2700862828367259,-0.20599781,-1.0455306278786567,3.0494085814413148,0.2075843449590526,2.8541820573262364,-0.58008724,-0.3835928,-0.8094753,0.5775123,0.26543823,0.5835917,-0.8594013,0.35776818,-0.2166772,-0.45656806,197,0,197,0,0.547264,202.23412,0.0,0.0,31,false,0.021906018,0.8623768544588881,0.2600372683896444,-0.10263515,23,11,3.5596201,0,25,false,214,85.29288721699771,0.7834459509967466,108.86889,20.861084,17,55.26812664911073,7.177388369683463,7.7003117,20.995201,18,62.00629487078831,6.60529325047435,9.387364,20.28083,1.3749614,0,0.7143707,0.13411713,0.5802536,,,0,,,,NOT_AVAILABLE,209.02770910401844,-25.77873008602957,76.16720451886462,-31.13219230964371,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951852567957504,,0.03194927760888104,1635721458409799680,Gaia DR2 3206951852567957504,3206951852567957504,882710479,2015.5,78.0649565808662,1.4009121653688865,-8.264238299988556,1.4110561014403336,-0.261634984482461,1.2700862828367259,-0.20599781,-1.0455306278786567,3.0494085814413148,0.2075843449590526,2.8541820573262364,-0.58008724,-0.3835928,-0.8094753,0.5775123,0.26543823,0.5835917,-0.8594013,0.35776818,-0.2166772,-0.45656806,197,0,197,0,0.547264,202.23412,0.0,0.0,31,false,0.021906018,0.8623768544588881,0.2600372683896444,-0.10263515,23,11,3.5596201,0,25,false,214,85.29288721699771,0.7834459509967466,108.86889,20.861084,17,55.26812664911073,7.177388369683463,7.7003117,20.995201,18,62.00629487078831,6.60529325047435,9.387364,20.28083,1.3749614,0,0.7143707,0.13411713,0.5802536,,,0,,,,NOT_AVAILABLE,209.02770910401844,-25.77873008602957,76.16720451886462,-31.13219230964371,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206951852567957504,
1635721458409799680,Gaia DR2 3206955017958387328,3206955017958387328,741826742,2015.5,78.00283222233519,4.410143433039575,-8.246404764746348,3.300958036892573,,,,,,,,-0.6337896,,,,,,,,,,75,0,75,0,1.2530427,85.13572,0.0,0.0,3,false,0.017275332,,,-0.09836593,9,5,10.1629,0,10,false,85,75.58165351852044,1.462189370729214,51.690742,20.992325,6,34.529514718830924,9.111861783579698,3.7895126,21.505913,9,90.53979878038136,9.767700809696926,9.269305,19.869822,1.6547576,0,1.6360912,0.51358795,1.1225033,,,0,,,,NOT_AVAILABLE,208.97977817408602,-25.826014185397163,76.09772922926057,-31.108518885952314,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206955017958387328,,0.032291296003521895,1635721458409799680,Gaia DR2 3206955017958387328,3206955017958387328,741826742,2015.5,78.00283222233519,4.410143433039575,-8.246404764746348,3.300958036892573,,,,,,,,-0.6337896,,,,,,,,,,75,0,75,0,1.2530427,85.13572,0.0,0.0,3,false,0.017275332,,,-0.09836593,9,5,10.1629,0,10,false,85,75.58165351852044,1.462189370729214,51.690742,20.992325,6,34.529514718830924,9.111861783579698,3.7895126,21.505913,9,90.53979878038136,9.767700809696926,9.269305,19.869822,1.6547576,0,1.6360912,0.51358795,1.1225033,,,0,,,,NOT_AVAILABLE,208.97977817408602,-25.826014185397163,76.09772922926057,-31.108518885952314,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3206955017958387328,
